6,85;0,167808
6,9;0,167398
6,95;0,16699
7;0,166581
7,05;0,166173
7,1;0,165766
7,15;0,165359
7,2;0,164952
7,25;0,164545
7,3;0,164138
7,35;0,163732
7,4;0,163326
7,45;0,16292
7,5;0,162514
7,55;0,162109
7,6;0,161703
7,65;0,161299
7,7;0,160895
7,75;0,160491
7,8;0,160088
7,85;0,159684
7,9;0,159281
7,95;0,158879
8;0,158477
8,05;0,158075
8,1;0,157674
8,15;0,157273
8,2;0,156872
8,25;0,156471
8,3;0,156071
8,35;0,15567
8,4;0,15527
8,45;0,15487
8,5;0,154471
8,55;0,154072
8,6;0,153673
8,65;0,153275
8,7;0,152877
8,75;0,152479
8,8;0,152082
8,85;0,151685
8,9;0,151289
8,95;0,150893
9;0,150498
9,05;0,150103
9,1;0,149709
9,15;0,149314
9,2;0,14892
9,25;0,148526
9,3;0,148133
9,35;0,147739
9,4;0,147346
9,45;0,146953
9,5;0,146561
9,55;0,146168
9,6;0,145776
9,65;0,145384
9,7;0,144992
9,75;0,1446
9,8;0,144208
9,85;0,143817
9,9;0,143425
9,95;0,143034
10;0,142643
10,05;0,142251
10,1;0,14186
10,15;0,14147
10,2;0,141079
10,25;0,140689
10,3;0,140298
10,35;0,139908
10,4;0,139519
10,45;0,139129
10,5;0,13874
10,55;0,138352
10,6;0,137963
10,65;0,137575
10,7;0,137187
10,75;0,1368
10,8;0,136412
10,85;0,136025
10,9;0,135638
10,95;0,135252
11;0,134865
11,05;0,134479
11,1;0,134092
11,15;0,133706
11,2;0,133319
11,25;0,132933
11,3;0,132546
11,35;0,13216
11,4;0,131774
11,45;0,131388
11,5;0,131003
11,55;0,130618
11,6;0,130233
11,65;0,129848
11,7;0,129463
11,75;0,129079
11,8;0,128695
11,85;0,128311
11,9;0,127927
11,95;0,127543
12;0,12716
12,05;0,126776
12,1;0,126394
12,15;0,126011
12,2;0,12563
12,25;0,125248
12,3;0,124867
12,35;0,124486
12,4;0,124105
12,45;0,123725
12,5;0,123344
12,55;0,122964
12,6;0,122584
12,65;0,122203
12,7;0,121823
12,75;0,121443
12,8;0,121064
12,85;0,120684
12,9;0,120305
12,95;0,119926
13;0,119547
13,05;0,119168
13,1;0,11879
13,15;0,118411
13,2;0,118033
13,25;0,117654
13,3;0,117276
13,35;0,116898
13,4;0,11652
13,45;0,116142
13,5;0,115764
13,55;0,115386
13,6;0,115008
13,65;0,11463
13,7;0,114252
13,75;0,113875
13,8;0,113498
13,85;0,113121
13,9;0,112744
13,95;0,112367
14;0,11199
14,05;0,111614
14,1;0,111238
14,15;0,110862
14,2;0,110486
14,25;0,11011
14,3;0,109734
14,35;0,109358
14,4;0,108982
14,45;0,108607
14,5;0,108232
14,55;0,107857
14,6;0,107483
14,65;0,107108
14,7;0,106734
14,75;0,10636
14,8;0,105987
14,85;0,105613
14,9;0,105241
14,95;0,104869
15;0,104497
15,05;0,104126
15,1;0,103756
15,15;0,103386
15,2;0,103016
15,25;0,102647
15,3;0,102279
15,35;0,101911
15,4;0,101543
15,45;0,101176
15,5;0,100809
15,55;0,100441
15,6;0,100074
15,65;0,099707
15,7;0,099342
15,75;0,098977
15,8;0,098612
15,85;0,098247
15,9;0,097883
15,95;0,097519
16;0,097156
16,05;0,096793
16,1;0,09643
16,15;0,096067
16,2;0,095704
16,25;0,095342
16,3;0,09498
16,35;0,094619
16,4;0,094258
16,45;0,093897
16,5;0,093536
16,55;0,093176
16,6;0,092815
16,65;0,092455
16,7;0,092096
16,75;0,091737
16,8;0,091378
16,85;0,091019
16,9;0,09066
16,95;0,090303
17;0,089946
17,05;0,08959
17,1;0,089234
17,15;0,088879
17,2;0,088524
17,25;0,088169
17,3;0,087815
17,35;0,087462
17,4;0,087108
17,45;0,086755
17,5;0,086402
17,55;0,086049
17,6;0,085697
17,65;0,085345
17,7;0,084993
17,75;0,084641
17,8;0,08429
17,85;0,083939
17,9;0,083588
17,95;0,083237
18;0,082886
18,05;0,082535
18,1;0,082185
18,15;0,081835
18,2;0,081486
18,25;0,081138
18,3;0,080791
18,35;0,080443
18,4;0,080096
18,45;0,07975
18,5;0,079405
18,55;0,079059
18,6;0,078713
18,65;0,078368
18,7;0,078023
18,75;0,077678
18,8;0,077333
18,85;0,076988
18,9;0,076643
18,95;0,076299
19;0,075954
19,05;0,07561
19,1;0,075266
19,15;0,074922
19,2;0,074578
19,25;0,074234
19,3;0,073891
19,35;0,073548
19,4;0,073205
19,45;0,072863
19,5;0,072521
19,55;0,072179
19,6;0,071837
19,65;0,071495
19,7;0,071154
19,75;0,070813
19,8;0,070472
19,85;0,070131
19,9;0,069791
19,95;0,06945
20;0,06911
20,05;0,068771
20,1;0,068431
20,15;0,068091
20,2;0,067752
20,25;0,067413
20,3;0,067074
20,35;0,066735
20,4;0,066396
20,45;0,066057
20,5;0,065719
20,55;0,065381
20,6;0,065043
20,65;0,064705
20,7;0,064367
20,75;0,06403
20,8;0,063693
20,85;0,063356
20,9;0,06302
20,95;0,062684
21;0,062348
21,05;0,062012
21,1;0,061676
21,15;0,061341
21,2;0,061006
21,25;0,060671
21,3;0,060337
21,35;0,060002
21,4;0,059667
21,45;0,059332
21,5;0,058997
21,55;0,058663
21,6;0,058328
21,65;0,057995
21,7;0,057661
21,75;0,057327
21,8;0,056993
21,85;0,056659
21,9;0,056326
21,95;0,055993
22;0,05566
22,05;0,055327
22,1;0,054994
22,15;0,054662
22,2;0,054329
22,25;0,053997
22,3;0,053665
22,35;0,053333
22,4;0,053002
22,45;0,05267
22,5;0,052339
22,55;0,052007
22,6;0,051676
22,65;0,051345
22,7;0,051014
22,75;0,050684
22,8;0,050354
22,85;0,050025
22,9;0,049695
22,95;0,049367
23;0,049039
23,05;0,048711
23,1;0,048384
23,15;0,048057
23,2;0,04773
23,25;0,047405
23,3;0,047081
23,35;0,046757
23,4;0,046433
23,45;0,04611
23,5;0,045788
23,55;0,045467
23,6;0,045146
23,65;0,044826
23,7;0,044505
23,75;0,044186
23,8;0,043866
23,85;0,043547
23,9;0,04323
23,95;0,042912
24;0,042596
24,05;0,04228
24,1;0,041965
24,15;0,04165
24,2;0,041335
24,25;0,041021
24,3;0,040707
24,35;0,040393
24,4;0,04008
24,45;0,039768
24,5;0,039456
24,55;0,039144
24,6;0,038833
24,65;0,038522
24,7;0,038211
24,75;0,037901
24,8;0,037591
24,85;0,037282
24,9;0,036974
24,95;0,036667
25;0,03636
25,05;0,036053
25,1;0,035747
25,15;0,035441
25,2;0,035136
25,25;0,03483
25,3;0,034525
25,35;0,034219
25,4;0,033915
25,45;0,033611
25,5;0,033309
25,55;0,033006
25,6;0,032704
25,65;0,032401
25,7;0,032099
25,75;0,031798
25,8;0,031497
25,85;0,031196
25,9;0,030895
25,95;0,030595
26;0,030296
26,05;0,029996
26,1;0,029697
26,15;0,029398
26,2;0,029101
26,25;0,028803
26,3;0,028506
26,35;0,028208
26,4;0,027912
26,45;0,027615
26,5;0,027319
26,55;0,027022
26,6;0,026726
26,65;0,02643
26,7;0,026136
26,75;0,025841
26,8;0,025546
26,85;0,025252
26,9;0,024957
26,95;0,024663
27;0,024369
27,05;0,024075
27,1;0,023782
27,15;0,02349
27,2;0,023198
27,25;0,022906
27,3;0,022614
27,35;0,022323
27,4;0,022032
27,45;0,021741
27,5;0,02145
27,55;0,021159
27,6;0,020869
27,65;0,020579
27,7;0,02029
27,75;0,020001
27,8;0,019712
27,85;0,019424
27,9;0,019135
27,95;0,018847
28;0,018559
28,05;0,018272
28,1;0,017984
28,15;0,017697
28,2;0,01741
28,25;0,017124
28,3;0,016839
28,35;0,016553
28,4;0,016267
28,45;0,015982
28,5;0,015697
28,55;0,015412
28,6;0,015127
28,65;0,014842
28,7;0,014557
28,75;0,014273
28,8;0,013989
28,85;0,013706
28,9;0,013423
28,95;0,01314
29;0,012857
29,05;0,012574
29,1;0,012292
29,15;0,012009
29,2;0,011726
29,25;0,011444
29,3;0,011162
29,35;0,01088
29,4;0,010598
29,45;0,010317
29,5;0,010036
29,55;0,009755
29,6;0,009474
29,65;0,009193
29,7;0,008913
29,75;0,008632
29,8;0,008351
29,85;0,008071
29,9;0,007791
29,95;0,00751
30;0,007231
30,05;0,006951
30,1;0,006671
30,15;0,006391
30,2;0,006111
30,25;0,005832
30,3;0,005552
30,35;0,005273
30,4;0,004994
30,45;0,004715
30,5;0,004436
30,55;0,004158
30,6;0,003879
30,65;0,0036
30,7;0,003322
30,75;0,003044
30,8;0,002766
30,85;0,002489
30,9;0,002213
30,95;0,001937
31;0,001662
31,05;0,001387
31,1;0,001114
31,15;0,000841
31,2;0,000568
31,25;0,000296
31,3;0,000025
31,35;-0,000246
31,4;-0,000516
31,45;-0,000786
31,5;-0,001056
31,55;-0,001325
31,6;-0,001595
31,65;-0,001864
31,7;-0,002132
31,75;-0,0024
31,8;-0,002668
31,85;-0,002935
31,9;-0,003201
31,95;-0,003468
32;-0,003734
32,05;-0,003999
32,1;-0,004263
32,15;-0,004527
32,2;-0,00479
32,25;-0,005053
32,3;-0,005315
32,35;-0,005577
32,4;-0,005839
32,45;-0,0061
32,5;-0,006362
32,55;-0,006623
32,6;-0,006884
32,65;-0,007144
32,7;-0,007403
32,75;-0,007663
32,8;-0,007922
32,85;-0,008181
32,9;-0,008441
32,95;-0,008699
33;-0,008957
33,05;-0,009214
33,1;-0,00947
33,15;-0,009727
33,2;-0,009982
33,25;-0,010238
33,3;-0,010493
33,35;-0,010747
33,4;-0,011002
33,45;-0,011256
33,5;-0,011509
33,55;-0,011762
33,6;-0,012015
33,65;-0,012268
33,7;-0,01252
33,75;-0,012771
33,8;-0,013022
33,85;-0,013273
33,9;-0,013524
33,95;-0,013774
34;-0,014025
34,05;-0,014275
34,1;-0,014525
34,15;-0,014775
34,2;-0,015025
34,25;-0,015275
34,3;-0,015524
34,35;-0,015774
34,4;-0,016023
34,45;-0,016272
34,5;-0,016521
34,55;-0,016771
34,6;-0,01702
34,65;-0,017269
34,7;-0,017517
34,75;-0,017765
34,8;-0,018013
34,85;-0,018261
34,9;-0,018509
34,95;-0,018756
35;-0,019003
35,05;-0,01925
35,1;-0,019496
35,15;-0,019742
35,2;-0,019988
35,25;-0,020234
35,3;-0,02048
35,35;-0,020725
35,4;-0,02097
35,45;-0,021215
35,5;-0,02146
35,55;-0,021705
35,6;-0,02195
35,65;-0,022194
35,7;-0,022439
35,75;-0,022683
35,8;-0,022927
35,85;-0,02317
35,9;-0,023414
35,95;-0,023658
36;-0,023901
36,05;-0,024144
36,1;-0,024386
36,15;-0,024629
36,2;-0,024872
36,25;-0,025114
36,3;-0,025357
36,35;-0,025599
36,4;-0,025841
36,45;-0,026084
36,5;-0,026326
36,55;-0,026567
36,6;-0,026809
36,65;-0,02705
36,7;-0,027291
36,75;-0,027532
36,8;-0,027772
36,85;-0,028013
36,9;-0,028253
36,95;-0,028493
37;-0,028734
37,05;-0,028974
37,1;-0,029215
37,15;-0,029455
37,2;-0,029695
37,25;-0,029935
37,3;-0,030175
37,35;-0,030416
37,4;-0,030655
37,45;-0,030895
37,5;-0,031135
37,55;-0,031374
37,6;-0,031614
37,65;-0,031854
37,7;-0,032093
37,75;-0,032332
37,8;-0,032571
37,85;-0,03281
37,9;-0,033049
37,95;-0,033288
38;-0,033526
38,05;-0,033764
38,1;-0,034002
38,15;-0,034239
38,2;-0,034477
38,25;-0,034714
38,3;-0,034951
38,35;-0,035188
38,4;-0,035425
38,45;-0,035661
38,5;-0,035897
38,55;-0,036133
38,6;-0,036369
38,65;-0,036605
38,7;-0,036841
38,75;-0,037076
38,8;-0,037311
38,85;-0,037546
38,9;-0,037781
38,95;-0,038014
39;-0,038248
39,05;-0,03848
39,1;-0,038712
39,15;-0,038944
39,2;-0,039175
39,25;-0,039406
39,3;-0,039637
39,35;-0,039867
39,4;-0,040097
39,45;-0,040326
39,5;-0,040555
39,55;-0,040783
39,6;-0,041012
39,65;-0,041239
39,7;-0,041465
39,75;-0,041692
39,8;-0,041919
39,85;-0,042144
39,9;-0,04237
39,95;-0,042594
40;-0,042817
40,05;-0,043039
40,1;-0,043262
40,15;-0,043483
40,2;-0,043704
40,25;-0,043926
40,3;-0,044147
40,35;-0,044368
40,4;-0,044589
40,45;-0,044809
40,5;-0,045029
40,55;-0,045248
40,6;-0,045467
40,65;-0,045685
40,7;-0,045903
40,75;-0,046121
40,8;-0,046338
40,85;-0,046555
40,9;-0,046772
40,95;-0,046989
41;-0,047205
41,05;-0,047421
41,1;-0,047636
41,15;-0,047851
41,2;-0,048065
41,25;-0,048278
41,3;-0,048492
41,35;-0,048705
41,4;-0,048917
41,45;-0,049129
41,5;-0,049342
41,55;-0,049554
41,6;-0,049766
41,65;-0,049977
41,7;-0,050188
41,75;-0,050399
41,8;-0,050609
41,85;-0,050819
41,9;-0,051029
41,95;-0,051239
42;-0,051448
42,05;-0,051658
42,1;-0,051867
42,15;-0,052077
42,2;-0,052286
42,25;-0,052495
42,3;-0,052703
42,35;-0,052911
42,4;-0,053118
42,45;-0,053325
42,5;-0,053531
42,55;-0,053738
42,6;-0,053943
42,65;-0,054149
42,7;-0,054354
42,75;-0,054559
42,8;-0,054764
42,85;-0,054968
42,9;-0,055172
42,95;-0,055376
43;-0,05558
43,05;-0,055783
43,1;-0,055987
43,15;-0,05619
43,2;-0,056393
43,25;-0,056596
43,3;-0,056799
43,35;-0,057002
43,4;-0,057205
43,45;-0,057408
43,5;-0,05761
43,55;-0,057813
43,6;-0,058015
43,65;-0,058217
43,7;-0,058419
43,75;-0,05862
43,8;-0,058821
43,85;-0,059022
43,9;-0,059223
43,95;-0,059423
44;-0,059624
44,05;-0,059825
44,1;-0,060025
44,15;-0,060226
44,2;-0,060427
44,25;-0,060627
44,3;-0,060827
44,35;-0,061028
44,4;-0,061227
44,45;-0,061426
44,5;-0,061625
44,55;-0,061825
44,6;-0,062024
44,65;-0,062223
44,7;-0,062422
44,75;-0,062621
44,8;-0,06282
44,85;-0,063019
44,9;-0,063218
44,95;-0,063416
45;-0,063614
45,05;-0,063812
45,1;-0,06401
45,15;-0,064208
45,2;-0,064406
45,25;-0,064603
45,3;-0,064801
45,35;-0,064998
45,4;-0,065194
45,45;-0,06539
45,5;-0,065586
45,55;-0,065782
45,6;-0,065978
45,65;-0,066174
45,7;-0,06637
45,75;-0,066565
45,8;-0,066761
45,85;-0,066956
45,9;-0,067151
45,95;-0,067346
46;-0,06754
46,05;-0,067735
46,1;-0,067929
46,15;-0,068123
46,2;-0,068317
46,25;-0,068511
46,3;-0,068705
46,35;-0,068898
46,4;-0,069091
46,45;-0,069285
46,5;-0,069477
46,55;-0,06967
46,6;-0,069862
46,65;-0,070053
46,7;-0,070243
46,75;-0,070433
46,8;-0,070623
46,85;-0,070812
46,9;-0,071
46,95;-0,071189
47;-0,071378
47,05;-0,071566
47,1;-0,071754
47,15;-0,071941
47,2;-0,072128
47,25;-0,072314
47,3;-0,0725
47,35;-0,072685
47,4;-0,07287
47,45;-0,073055
47,5;-0,07324
47,55;-0,073423
47,6;-0,073606
47,65;-0,073788
47,7;-0,07397
47,75;-0,074152
47,8;-0,074333
47,85;-0,074514
47,9;-0,074695
47,95;-0,074875
48;-0,075054
48,05;-0,075233
48,1;-0,075411
48,15;-0,075589
48,2;-0,075766
48,25;-0,075943
48,3;-0,076119
48,35;-0,076295
48,4;-0,076471
48,45;-0,076646
48,5;-0,076821
48,55;-0,076995
48,6;-0,07717
48,65;-0,077344
48,7;-0,077518
48,75;-0,077692
48,8;-0,077865
48,85;-0,078037
48,9;-0,07821
48,95;-0,078382
49;-0,078554
49,05;-0,078726
49,1;-0,078898
49,15;-0,079069
49,2;-0,07924
49,25;-0,079411
49,3;-0,079582
49,35;-0,079751
49,4;-0,079921
49,45;-0,080091
49,5;-0,080261
49,55;-0,080431
49,6;-0,0806
49,65;-0,08077
49,7;-0,080939
49,75;-0,081108
49,8;-0,081276
49,85;-0,081444
49,9;-0,081612
49,95;-0,081779
50;-0,081946
50,05;-0,082113
50,1;-0,082279
50,15;-0,082445
50,2;-0,08261
50,25;-0,082775
50,3;-0,08294
50,35;-0,083104
50,4;-0,083268
50,45;-0,083433
50,5;-0,083597
50,55;-0,083761
50,6;-0,083925
50,65;-0,084088
50,7;-0,08425
50,75;-0,084413
50,8;-0,084575
50,85;-0,084738
50,9;-0,0849
50,95;-0,085062
51;-0,085225
51,05;-0,085387
51,1;-0,085548
51,15;-0,08571
51,2;-0,085871
51,25;-0,086032
51,3;-0,086193
51,35;-0,086354
51,4;-0,086514
51,45;-0,086675
51,5;-0,086835
51,55;-0,086996
51,6;-0,087156
51,65;-0,087316
51,7;-0,087476
51,75;-0,087636
51,8;-0,087796
51,85;-0,087955
51,9;-0,088115
51,95;-0,088274
52;-0,088434
52,05;-0,088593
52,1;-0,088753
52,15;-0,088912
52,2;-0,089071
52,25;-0,089229
52,3;-0,089388
52,35;-0,089547
52,4;-0,089705
52,45;-0,089864
52,5;-0,090023
52,55;-0,090181
52,6;-0,09034
52,65;-0,090498
52,7;-0,090656
52,75;-0,090814
52,8;-0,090972
52,85;-0,09113
52,9;-0,091288
52,95;-0,091446
53;-0,091603
53,05;-0,09176
53,1;-0,091917
53,15;-0,092073
53,2;-0,09223
53,25;-0,092387
53,3;-0,092543
53,35;-0,092699
53,4;-0,092855
53,45;-0,09301
53,5;-0,093166
53,55;-0,093321
53,6;-0,093476
53,65;-0,093631
53,7;-0,093785
53,75;-0,09394
53,8;-0,094094
53,85;-0,094249
53,9;-0,094403
53,95;-0,094557
54;-0,094711
54,05;-0,094864
54,1;-0,095017
54,15;-0,09517
54,2;-0,095323
54,25;-0,095476
54,3;-0,095629
54,35;-0,095781
54,4;-0,095933
54,45;-0,096085
54,5;-0,096236
54,55;-0,096386
54,6;-0,096537
54,65;-0,096687
54,7;-0,096836
54,75;-0,096986
54,8;-0,097135
54,85;-0,097283
54,9;-0,097431
54,95;-0,097579
55;-0,097727
55,05;-0,097874
55,1;-0,098021
55,15;-0,098168
55,2;-0,098315
55,25;-0,098461
55,3;-0,098607
55,35;-0,098751
55,4;-0,098896
55,45;-0,09904
55,5;-0,099184
55,55;-0,099328
55,6;-0,099472
55,65;-0,099616
55,7;-0,09976
55,75;-0,099903
55,8;-0,100046
55,85;-0,100188
55,9;-0,10033
55,95;-0,100472
56;-0,100613
56,05;-0,100753
56,1;-0,100894
56,15;-0,101033
56,2;-0,101173
56,25;-0,101311
56,3;-0,10145
56,35;-0,101589
56,4;-0,101727
56,45;-0,101865
56,5;-0,102003
56,55;-0,102141
56,6;-0,102279
56,65;-0,102417
56,7;-0,102555
56,75;-0,102692
56,8;-0,102829
56,85;-0,102966
56,9;-0,103103
56,95;-0,103239
57;-0,103376
57,05;-0,103512
57,1;-0,103648
57,15;-0,103784
57,2;-0,10392
57,25;-0,104056
57,3;-0,104192
57,35;-0,104327
57,4;-0,104462
57,45;-0,104596
57,5;-0,104731
57,55;-0,104865
57,6;-0,104999
57,65;-0,105132
57,7;-0,105265
57,75;-0,105398
57,8;-0,105531
57,85;-0,105663
57,9;-0,105795
57,95;-0,105926
58;-0,106058
58,05;-0,106189
58,1;-0,10632
58,15;-0,106451
58,2;-0,106581
58,25;-0,106711
58,3;-0,106841
58,35;-0,106971
58,4;-0,1071
58,45;-0,107229
58,5;-0,107358
58,55;-0,107487
58,6;-0,107616
58,65;-0,107744
58,7;-0,107873
58,75;-0,108001
58,8;-0,10813
58,85;-0,108258
58,9;-0,108386
58,95;-0,108514
59;-0,108642
59,05;-0,10877
59,1;-0,108897
59,15;-0,109024
59,2;-0,109151
59,25;-0,109278
59,3;-0,109405
59,35;-0,109531
59,4;-0,109657
59,45;-0,109784
59,5;-0,10991
59,55;-0,110036
59,6;-0,110162
59,65;-0,110288
59,7;-0,110414
59,75;-0,11054
59,8;-0,110666
59,85;-0,110792
59,9;-0,110918
59,95;-0,111044
60;-0,11117
60,05;-0,111296
60,1;-0,111421
60,15;-0,111547
60,2;-0,111673
60,25;-0,111799
60,3;-0,111924
60,35;-0,112049
60,4;-0,112175
60,45;-0,1123
60,5;-0,112425
60,55;-0,11255
60,6;-0,112675
60,65;-0,112799
60,7;-0,112924
60,75;-0,113049
60,8;-0,113173
60,85;-0,113297
60,9;-0,113421
60,95;-0,113544
61;-0,113668
61,05;-0,113792
61,1;-0,113915
61,15;-0,114039
61,2;-0,114162
61,25;-0,114286
61,3;-0,114409
61,35;-0,114532
61,4;-0,114654
61,45;-0,114777
61,5;-0,1149
61,55;-0,115023
61,6;-0,115145
61,65;-0,115268
61,7;-0,11539
61,75;-0,115511
61,8;-0,115633
61,85;-0,115754
61,9;-0,115876
61,95;-0,115997
62;-0,116118
62,05;-0,116239
62,1;-0,116361
62,15;-0,116481
62,2;-0,116602
62,25;-0,116722
62,3;-0,116842
62,35;-0,116962
62,4;-0,117081
62,45;-0,1172
62,5;-0,117319
62,55;-0,117438
62,6;-0,117556
62,65;-0,117674
62,7;-0,117792
62,75;-0,117909
62,8;-0,118027
62,85;-0,118144
62,9;-0,118261
62,95;-0,118378
63;-0,118494
63,05;-0,11861
63,1;-0,118726
63,15;-0,118841
63,2;-0,118956
63,25;-0,119071
63,3;-0,119185
63,35;-0,119299
63,4;-0,119413
63,45;-0,119527
63,5;-0,119641
63,55;-0,119754
63,6;-0,119866
63,65;-0,119979
63,7;-0,120091
63,75;-0,120203
63,8;-0,120314
63,85;-0,120424
63,9;-0,120534
63,95;-0,120644
64;-0,120753
64,05;-0,120862
64,1;-0,12097
64,15;-0,121078
64,2;-0,121185
64,25;-0,121293
64,3;-0,1214
64,35;-0,121507
64,4;-0,121613
64,45;-0,12172
64,5;-0,121826
64,55;-0,121932
64,6;-0,122037
64,65;-0,122142
64,7;-0,122247
64,75;-0,122352
64,8;-0,122456
64,85;-0,122559
64,9;-0,122662
64,95;-0,122766
65;-0,122869
65,05;-0,122972
65,1;-0,123075
65,15;-0,123177
65,2;-0,12328
65,25;-0,123382
65,3;-0,123484
65,35;-0,123585
65,4;-0,123686
65,45;-0,123786
65,5;-0,123887
65,55;-0,123987
65,6;-0,124087
65,65;-0,124187
65,7;-0,124286
65,75;-0,124386
65,8;-0,124486
65,85;-0,124585
65,9;-0,124683
65,95;-0,124782
66;-0,12488
66,05;-0,124978
66,1;-0,125076
66,15;-0,125173
66,2;-0,12527
66,25;-0,125367
66,3;-0,125464
66,35;-0,12556
66,4;-0,125657
66,45;-0,125753
66,5;-0,12585
66,55;-0,125946
66,6;-0,126042
66,65;-0,126138
66,7;-0,126234
66,75;-0,12633
66,8;-0,126425
66,85;-0,126521
66,9;-0,126616
66,95;-0,126712
67;-0,126807
67,05;-0,126902
67,1;-0,126997
67,15;-0,127092
67,2;-0,127188
67,25;-0,127282
67,3;-0,127377
67,35;-0,127472
67,4;-0,127567
67,45;-0,127661
67,5;-0,127756
67,55;-0,12785
67,6;-0,127945
67,65;-0,128039
67,7;-0,128133
67,75;-0,128226
67,8;-0,12832
67,85;-0,128413
67,9;-0,128506
67,95;-0,128599
68;-0,128692
68,05;-0,128785
68,1;-0,128877
68,15;-0,12897
68,2;-0,129063
68,25;-0,129155
68,3;-0,129247
68,35;-0,12934
68,4;-0,129432
68,45;-0,129524
68,5;-0,129616
68,55;-0,129707
68,6;-0,129799
68,65;-0,12989
68,7;-0,129981
68,75;-0,130071
68,8;-0,130162
68,85;-0,130252
68,9;-0,130342
68,95;-0,130433
69;-0,130523
69,05;-0,130613
69,1;-0,130703
69,15;-0,130792
69,2;-0,130882
69,25;-0,130971
69,3;-0,13106
69,35;-0,131149
69,4;-0,131238
69,45;-0,131327
69,5;-0,131415
69,55;-0,131504
69,6;-0,131592
69,65;-0,13168
69,7;-0,131768
69,75;-0,131857
69,8;-0,131945
69,85;-0,132033
69,9;-0,132121
69,95;-0,132208
70;-0,132296
70,05;-0,132383
70,1;-0,132471
70,15;-0,132558
70,2;-0,132644
70,25;-0,13273
70,3;-0,132817
70,35;-0,132902
70,4;-0,132987
70,45;-0,133072
70,5;-0,133157
70,55;-0,133242
70,6;-0,133326
70,65;-0,13341
70,7;-0,133494
70,75;-0,133578
70,8;-0,133662
70,85;-0,133745
70,9;-0,133829
70,95;-0,133912
71;-0,133995
71,05;-0,134078
71,1;-0,134161
71,15;-0,134243
71,2;-0,134326
71,25;-0,134408
71,3;-0,134489
71,35;-0,13457
71,4;-0,134651
71,45;-0,134732
71,5;-0,134812
71,55;-0,134893
71,6;-0,134973
71,65;-0,135052
71,7;-0,135132
71,75;-0,135212
71,8;-0,135291
71,85;-0,135371
71,9;-0,13545
71,95;-0,135529
72;-0,135607
72,05;-0,135685
72,1;-0,135763
72,15;-0,135841
72,2;-0,135919
72,25;-0,135997
72,3;-0,136073
72,35;-0,13615
72,4;-0,136227
72,45;-0,136304
72,5;-0,136381
72,55;-0,136457
72,6;-0,136533
72,65;-0,13661
72,7;-0,136685
72,75;-0,136761
72,8;-0,136837
72,85;-0,136912
72,9;-0,136988
72,95;-0,137063
73;-0,137139
73,05;-0,137213
73,1;-0,137288
73,15;-0,137362
73,2;-0,137436
73,25;-0,13751
73,3;-0,137584
73,35;-0,137658
73,4;-0,137731
73,45;-0,137805
73,5;-0,137877
73,55;-0,13795
73,6;-0,138022
73,65;-0,138094
73,7;-0,138165
73,75;-0,138236
73,8;-0,138307
